txn_id,amount_usd,merchant_cat,country,user_age,acct_age_days,txn_hour,device,prior_fraud_flags,velocity_24h,avg_txn_usd,distance_km,is_weekend,is_fraud
T6809,15.09,Electronics,IN,18,331,9,Mobile,0,1,42.56,60.2,Yes,0
T6810,10.61,Electronics,Other,18,299,14,Web,0,3,15.45,127.8,Yes,0
T6811,22.02,Restaurant,US,61,159,17,Mobile,0,1,5.0,55.3,No,0
T6812,22.18,Grocery,US,38,115,20,Mobile,0,2,34.06,3.4,No,0
T6813,56.32,Grocery,US,49,287,6,Web,0,2,60.18,130.3,Yes,0
T6814,10.89,Restaurant,US,33,344,22,Web,0,0,37.35,8.0,No,0
T6815,42.7,Electronics,UK,37,112,2,Mobile,0,2,33.63,11.1,No,0
T6816,34.12,Grocery,US,32,1023,23,Mobile,0,1,36.19,65.2,No,0
T6817,24.52,Grocery,US,67,325,15,Web,0,2,27.46,33.9,No,0
T6818,53.22,Other,US,41,299,12,ATM,0,5,52.2,75.3,No,0
T6819,23.0,Other,US,31,228,16,Mobile,4,2,33.95,9.0,No,0
T6820,100.03,Restaurant,US,18,23,3,Mobile,0,2,52.92,97.1,Yes,0
T6821,74.43,Travel,US,61,856,18,Mobile,0,1,100.43,18.1,No,0
T6822,18.45,Travel,US,36,152,3,Mobile,0,3,20.99,36.8,Yes,0
T6823,173.01,Other,US,46,411,11,Mobile,0,0,134.12,6.0,Yes,0
T6824,5.0,Other,US,48,374,23,Mobile,0,3,5.0,21.6,No,0
T6825,170.14,Grocery,US,32,351,3,Mobile,0,1,130.99,22.3,No,0
T6826,145.88,Restaurant,US,46,298,23,Web,0,1,155.2,170.3,No,0
T6827,12.21,Grocery,US,30,80,16,Mobile,0,2,7.71,88.9,No,0
T6828,26.87,Grocery,IN,26,131,23,Web,0,3,28.75,3.0,Yes,0
T6829,11.95,Restaurant,UK,51,297,17,Mobile,0,1,19.67,16.8,No,0
T6830,22.92,Electronics,BR,36,623,21,Mobile,0,4,38.99,11.6,No,0
T6831,143.89,Other,US,44,226,5,Web,0,1,145.13,19.2,No,0
T6832,31.09,Grocery,US,42,91,18,Mobile,3,1,5.0,0.7,No,0
T6833,5.0,Travel,BR,45,36,4,Mobile,0,3,5.0,76.2,No,0
T6834,76.02,Other,US,19,435,1,Web,0,4,93.57,7.4,Yes,0
T6835,45.38,Other,IN,30,220,10,Web,0,3,72.81,11.3,No,0
T6836,11.15,Grocery,US,34,53,23,Mobile,0,7,30.6,53.4,No,0
T6837,173.74,Electronics,US,28,448,23,Mobile,0,0,152.02,49.8,No,0
T6838,73.27,Restaurant,RU,43,93,12,Web,0,2,83.86,87.5,Yes,0
T6839,26.5,Grocery,US,52,284,4,ATM,0,1,12.0,7.4,No,0
T6840,46.79,Other,US,54,146,22,ATM,2,2,41.79,12.4,No,0
T6841,129.33,Other,US,33,1073,7,ATM,0,0,98.86,104.5,No,0
T6842,64.97,Grocery,US,41,103,10,Mobile,0,3,63.48,54.9,Yes,0
T6843,8.24,Grocery,US,43,217,3,Mobile,0,2,15.33,4.1,Yes,0
T6844,17.51,Grocery,UK,45,1282,17,Mobile,0,1,28.01,4.9,No,0
T6845,5.2,Other,BR,27,153,14,Mobile,0,1,5.0,38.1,No,0
T6846,29.7,Grocery,RU,59,413,4,Mobile,0,1,21.19,69.4,No,0
T6847,5.18,Electronics,US,49,152,22,Web,0,0,5.0,51.6,No,0
T6848,40.47,Electronics,Other,49,46,11,Mobile,0,0,60.4,56.7,Yes,0
T6849,82.12,Travel,UK,52,395,3,Mobile,0,0,102.26,42.4,Yes,0
T6850,31.49,Grocery,US,44,990,3,Web,0,2,37.01,106.6,No,0
T6851,10.2,Grocery,BR,25,241,19,Mobile,0,0,5.0,113.6,No,0
T6852,34.7,Other,IN,36,393,8,Mobile,0,2,36.48,46.5,No,0
T6853,45.93,Other,RU,18,375,8,Web,4,0,67.79,65.7,No,0
T6854,91.12,Restaurant,US,42,214,13,Mobile,1,3,69.65,31.0,No,0
T6855,18.55,Grocery,US,35,381,23,Web,0,2,24.35,15.7,No,0
T6856,60.28,Electronics,NG,37,120,7,ATM,0,3,53.48,50.6,Yes,0
T6857,11.49,Restaurant,US,52,189,22,Mobile,0,4,13.71,84.4,No,0
T6858,14.45,Grocery,IN,32,233,0,Web,0,1,5.0,15.2,No,0
T6859,127.63,Other,UK,34,798,23,Mobile,0,3,137.66,49.2,Yes,0
T6860,251.14,Restaurant,BR,38,171,10,ATM,0,2,231.36,48.7,No,0
T6861,17.1,Grocery,US,18,403,3,Mobile,0,3,24.7,125.6,No,0
T6862,115.78,Other,UK,34,96,16,Web,0,2,105.81,71.2,Yes,0
T6863,72.32,Other,US,18,116,16,Web,0,0,71.52,83.4,Yes,0
T6864,22.26,Grocery,IN,30,418,18,Web,0,1,15.84,42.3,No,0
T6865,33.53,Travel,RU,48,574,12,ATM,0,4,18.62,65.0,Yes,0
T6866,61.16,Electronics,US,43,248,18,Mobile,0,1,72.43,14.0,No,0
T6867,67.72,Electronics,IN,30,163,16,Mobile,0,2,55.62,43.3,No,0
T6868,140.6,Grocery,US,38,964,23,Web,0,1,158.53,54.3,No,0
T6869,14.38,Travel,US,25,58,19,Web,0,1,38.91,89.7,No,0
T6870,87.38,Other,US,37,510,11,Web,0,0,81.4,9.1,Yes,0
T6871,77.16,Travel,US,73,468,19,Web,0,4,73.64,19.8,Yes,0
T6872,160.6,Grocery,US,60,468,13,Web,0,2,146.88,78.4,No,0
T6873,26.26,Restaurant,US,38,1095,21,ATM,0,3,33.5,28.5,No,0
T6874,112.41,Electronics,RU,39,521,8,Web,0,1,144.77,33.1,No,0
T6875,156.59,Other,RU,26,143,11,Mobile,2,1,167.76,48.3,Yes,1
T6876,48.66,Electronics,UK,28,174,23,Web,0,0,44.13,65.0,No,0
T6877,46.12,Grocery,US,42,198,16,Mobile,1,2,58.21,17.0,Yes,0
T6878,36.54,Grocery,CN,31,12,15,Mobile,0,3,31.02,99.7,No,0
T6879,85.54,Restaurant,IN,48,979,11,Web,0,1,91.3,22.6,No,0
T6880,112.73,Grocery,US,56,30,9,Mobile,0,1,142.49,15.1,No,0
T6881,66.99,Restaurant,BR,41,481,1,Mobile,1,2,57.29,60.1,No,0
T6882,70.64,Grocery,US,39,523,2,Mobile,0,3,73.89,22.3,No,0
T6883,18.78,Electronics,UK,18,742,4,Mobile,1,1,29.58,35.3,No,0
T6884,19.19,Electronics,US,46,322,15,Web,0,2,5.0,20.0,No,0
T6885,10.81,Other,US,24,516,20,Mobile,0,3,18.91,96.0,No,0
T6886,276.8,Other,NG,32,144,12,Web,1,2,255.95,34.6,No,1
T6887,24.74,Grocery,US,49,547,23,Mobile,0,4,28.45,3.4,No,0
T6888,73.19,Electronics,US,50,168,17,Mobile,0,4,71.14,2.9,No,0
T6889,14.0,Grocery,CN,32,932,1,Mobile,0,1,5.0,22.7,Yes,0
T6890,22.49,Travel,CN,33,71,23,Mobile,0,1,44.36,26.2,No,0
T6891,11.3,Electronics,IN,29,151,0,Web,0,5,5.0,1.9,No,0
T6892,15.66,Other,US,23,276,8,Mobile,0,2,5.0,95.7,Yes,0
T6893,39.53,Other,US,30,598,17,Mobile,0,1,9.58,35.3,No,0
T6894,50.48,Electronics,BR,18,552,4,Mobile,2,0,37.63,39.7,No,1
T6895,38.38,Travel,US,46,94,2,Web,0,1,34.33,52.7,No,0
T6896,16.5,Other,US,42,62,4,Web,0,2,5.0,12.3,No,0
T6897,30.31,Restaurant,US,44,144,11,Web,1,2,14.33,37.0,No,0
T6898,89.44,Grocery,US,26,264,7,Mobile,0,2,74.09,12.6,No,0
T6899,114.74,Electronics,US,23,309,7,Web,0,3,132.91,26.8,No,0
T6900,73.32,Electronics,US,38,224,21,Mobile,0,0,56.37,49.3,Yes,0
T6901,51.38,Grocery,US,38,435,6,Web,0,3,8.87,13.5,No,1
T6902,27.1,Grocery,US,36,223,1,Web,0,4,41.63,107.5,No,0
T6903,18.73,Grocery,US,34,1169,0,Mobile,0,5,5.0,17.4,No,0
T6904,33.87,Restaurant,US,58,120,23,Web,0,2,24.14,18.1,No,0
T6905,43.46,Grocery,IN,43,394,0,Mobile,0,2,35.04,127.0,No,0
T6906,100.62,Grocery,BR,61,378,7,Mobile,1,3,75.8,24.6,No,1
T6907,19.85,Grocery,US,53,132,16,Web,0,1,24.92,7.3,Yes,0
T6908,13.31,Restaurant,US,58,212,22,Mobile,0,0,5.0,27.9,Yes,0
T6909,5.18,Other,US,25,181,4,Mobile,0,3,5.0,20.7,No,0
T6910,107.59,Travel,US,45,75,13,Mobile,0,2,156.7,34.2,No,0
T6911,32.38,Electronics,US,32,259,7,Web,0,3,18.77,47.4,No,0
T6912,7.56,Other,US,18,195,19,ATM,0,0,5.59,20.0,No,0
T6913,20.55,Grocery,RU,55,78,17,Mobile,0,0,5.0,62.1,No,1
T6914,17.92,Grocery,UK,34,239,22,Mobile,0,0,5.0,18.0,No,0
T6915,21.84,Grocery,US,25,219,6,Mobile,0,3,36.26,91.2,No,0
T6916,68.11,Grocery,US,33,56,23,Mobile,0,5,67.8,163.6,No,0
T6917,12.64,Electronics,RU,28,56,13,Mobile,0,1,14.98,0.7,No,0
T6918,84.15,Other,US,29,417,13,Mobile,0,2,92.37,6.2,Yes,0
T6919,18.46,Restaurant,RU,35,490,5,Web,0,3,14.37,35.7,No,0
T6920,16.59,Electronics,US,58,1133,2,Mobile,0,4,41.93,48.8,No,0
T6921,11.41,Other,RU,30,36,20,Mobile,2,4,25.71,120.7,Yes,0
T6922,32.97,Grocery,CN,57,50,13,Mobile,0,4,48.12,49.8,No,0
T6923,48.09,Grocery,CN,48,21,13,Mobile,0,3,37.2,99.9,No,0
T6924,24.09,Travel,US,42,303,2,Mobile,0,5,7.96,36.9,No,0
T6925,34.28,Restaurant,US,46,389,9,Web,0,4,22.66,58.5,No,0
T6926,27.86,Grocery,US,38,206,8,Mobile,0,2,5.0,128.5,No,0
T6927,88.18,Electronics,CN,53,639,20,ATM,0,0,71.3,56.6,No,0
T6928,29.0,Restaurant,US,44,464,6,Mobile,4,0,5.0,33.0,Yes,0
T6929,38.87,Restaurant,US,18,1702,6,Web,0,2,53.68,44.9,No,0
T6930,171.85,Restaurant,US,41,59,6,Web,0,3,195.3,28.1,No,0
T6931,541.15,Electronics,US,47,24,11,Mobile,2,0,514.25,8.1,Yes,0
T6932,15.98,Grocery,US,34,128,3,Mobile,0,3,5.0,73.5,No,0
T6933,144.69,Electronics,UK,39,7,19,Mobile,0,4,167.72,26.8,No,0
T6934,13.83,Grocery,US,30,1078,12,Mobile,0,6,22.66,5.0,Yes,0
T6935,74.58,Other,US,21,144,2,Mobile,0,2,87.51,60.9,No,0
T6936,215.81,Electronics,CN,19,321,19,Mobile,0,1,241.04,72.2,No,0
T6937,67.33,Electronics,RU,19,153,8,Mobile,0,4,54.7,5.6,No,0
T6938,35.52,Restaurant,BR,46,112,20,Mobile,0,3,46.09,30.4,No,0
T6939,5.66,Travel,US,18,66,21,Web,0,3,8.33,32.8,No,0
T6940,20.51,Electronics,RU,30,154,19,ATM,0,4,7.51,13.4,No,0
T6941,19.58,Restaurant,US,28,382,12,Mobile,1,4,5.0,80.3,No,0
T6942,18.19,Other,US,34,1424,0,Mobile,0,3,43.18,37.8,Yes,0
T6943,37.2,Restaurant,US,18,326,22,Mobile,0,2,13.15,42.5,Yes,0
T6944,47.71,Grocery,US,42,304,22,Mobile,0,2,47.08,22.2,No,0
T6945,5.0,Travel,US,22,14,5,Mobile,4,4,6.36,14.1,No,1
T6946,7.01,Restaurant,Other,51,733,19,Web,0,1,5.0,81.0,No,0
T6947,122.17,Grocery,US,30,18,23,Mobile,0,4,76.82,38.1,No,0
T6948,25.74,Grocery,US,36,946,7,Mobile,0,0,15.66,13.8,No,0
T6949,19.62,Other,US,38,309,16,Web,0,2,15.65,27.8,No,0
T6950,50.53,Grocery,US,40,73,23,Mobile,0,4,70.53,40.6,No,0
T6951,121.83,Restaurant,UK,38,240,17,Mobile,0,0,104.48,40.5,Yes,0
T6952,6.63,Electronics,US,32,2118,3,Mobile,0,2,16.8,40.8,No,0
T6953,10.35,Electronics,RU,42,145,11,Web,1,1,5.0,9.3,No,1
T6954,22.0,Grocery,US,43,125,21,Web,0,2,7.88,40.5,Yes,0
T6955,136.74,Restaurant,UK,28,50,15,Web,0,4,91.06,21.2,No,0
T6956,190.7,Electronics,IN,43,363,17,Web,0,2,144.53,41.9,Yes,0
T6957,38.61,Travel,NG,52,37,9,Mobile,1,3,43.37,54.9,No,1
T6958,55.46,Restaurant,BR,46,580,3,Mobile,0,1,58.55,13.1,No,1
T6959,19.49,Restaurant,UK,49,1006,1,Mobile,0,2,33.98,6.4,Yes,0
T6960,33.39,Other,US,40,1074,14,ATM,0,5,15.17,46.4,No,0
T6961,37.08,Travel,US,26,45,8,Web,0,0,18.01,59.0,No,0
T6962,11.44,Electronics,RU,28,326,14,Mobile,0,1,33.84,100.5,No,0
T6963,49.43,Other,NG,41,40,4,Web,0,2,43.71,14.1,Yes,0
T6964,78.75,Restaurant,US,49,339,18,Web,0,2,66.1,6.6,No,0
T6965,69.45,Grocery,US,71,674,2,ATM,0,1,54.54,181.5,No,0
T6966,14.14,Grocery,RU,49,308,16,Mobile,1,2,22.48,2.0,No,0
T6967,19.78,Restaurant,US,23,822,12,Web,0,5,5.0,26.9,No,0
T6968,23.19,Electronics,US,28,647,23,Web,0,1,45.04,34.0,No,0
T6969,49.14,Restaurant,US,65,129,2,Mobile,0,0,63.57,62.0,No,0
T6970,45.32,Electronics,UK,35,397,3,Mobile,0,1,18.31,83.4,Yes,0
T6971,117.74,Grocery,Other,38,2,17,Mobile,3,1,139.31,40.8,No,1
T6972,43.95,Restaurant,US,26,201,23,Mobile,0,3,83.22,1.5,No,0
T6973,130.86,Grocery,US,56,108,2,Web,1,3,103.49,314.6,No,0
T6974,131.11,Electronics,US,44,1106,13,Mobile,1,1,166.24,51.1,No,0
T6975,20.27,Travel,US,28,207,15,Mobile,0,2,24.95,89.1,No,0
T6976,40.63,Electronics,UK,26,424,11,Mobile,0,0,61.58,26.8,No,0
T6977,30.55,Restaurant,US,41,526,10,Mobile,1,4,48.81,2.7,Yes,0
T6978,63.26,Restaurant,US,38,593,1,Web,0,4,73.21,4.3,No,0
T6979,62.93,Restaurant,IN,47,532,0,Web,0,2,58.96,73.7,No,0
T6980,62.12,Grocery,RU,44,136,12,Web,0,6,69.05,11.9,No,1
T6981,34.66,Grocery,US,34,463,17,Web,0,3,35.58,97.0,No,0
T6982,42.37,Travel,US,31,318,17,Web,0,3,39.26,14.5,No,0
T6983,222.21,Other,Other,36,363,12,Mobile,0,2,250.26,15.0,No,0
T6984,23.92,Restaurant,US,31,1,3,Web,0,0,24.67,5.1,Yes,0
T6985,22.67,Restaurant,RU,36,119,0,Mobile,0,3,39.71,7.6,Yes,0
T6986,18.05,Electronics,US,38,1067,14,Mobile,0,3,5.0,6.8,No,0
T6987,70.12,Electronics,BR,27,137,16,Web,1,2,61.46,2.2,No,1
T6988,55.58,Electronics,RU,45,230,5,Web,0,3,60.9,13.5,Yes,0
T6989,39.78,Grocery,IN,33,82,4,Mobile,0,0,19.58,1.1,No,0
T6990,22.2,Grocery,NG,27,59,0,Mobile,0,6,15.19,60.8,No,1
T6991,47.22,Other,CN,33,93,21,Mobile,1,1,32.91,47.9,No,1
T6992,65.26,Grocery,UK,40,322,15,ATM,0,1,100.41,9.4,No,0
T6993,12.86,Grocery,US,38,1005,13,Mobile,0,2,7.27,99.1,No,0
T6994,68.12,Grocery,US,43,157,23,ATM,1,3,55.12,16.8,No,0
T6995,10.63,Other,RU,48,156,4,ATM,0,0,10.99,38.4,No,0
T6996,249.93,Travel,IN,53,332,2,Web,0,0,314.71,83.3,No,0
T6997,31.81,Restaurant,US,41,176,2,Web,1,2,10.28,23.0,No,1
T6998,134.25,Other,US,25,965,11,ATM,0,1,138.47,14.5,No,0
T6999,34.41,Electronics,IN,34,189,17,Mobile,0,2,11.96,98.5,No,0
T7000,137.11,Restaurant,US,25,269,8,Mobile,4,3,112.97,3.8,No,0
T7001,170.23,Grocery,US,58,304,22,Web,0,1,202.22,52.6,No,0
T7002,60.01,Grocery,RU,61,609,16,Mobile,0,3,50.05,91.2,No,0
T7003,15.01,Restaurant,UK,45,331,16,Mobile,0,2,23.12,61.9,No,0
T7004,16.0,Restaurant,US,48,109,19,Mobile,0,2,5.0,23.4,No,0
T7005,51.36,Electronics,US,41,52,17,Mobile,0,2,39.5,150.6,No,0
T7006,41.48,Electronics,US,42,1110,2,Mobile,0,1,58.45,7.3,No,0
T7007,92.44,Travel,US,18,646,17,Mobile,0,1,104.5,62.2,No,0
T7008,32.28,Grocery,UK,37,9,14,Mobile,0,0,26.58,63.3,Yes,0
T7009,57.93,Grocery,US,27,689,0,Web,0,0,53.26,47.4,No,0
T7010,37.25,Grocery,US,41,357,2,ATM,0,3,36.59,33.2,No,0
T7011,56.21,Grocery,US,37,292,6,Mobile,0,2,47.68,152.2,No,0
T7012,51.86,Restaurant,US,61,4,9,Mobile,0,2,59.2,31.4,Yes,0
T7013,81.55,Grocery,Other,48,607,8,Mobile,0,1,66.92,20.3,Yes,0
T7014,54.08,Grocery,US,41,88,8,ATM,0,3,54.38,36.2,Yes,0
T7015,152.23,Travel,NG,34,520,7,Mobile,0,2,151.44,80.7,No,0
T7016,260.97,Other,BR,58,6,5,Mobile,0,4,300.64,8.9,No,0
T7017,109.1,Grocery,US,37,636,0,Mobile,0,1,140.26,23.1,No,0
T7018,34.38,Grocery,IN,41,9,15,Web,0,2,71.18,41.7,No,0
T7019,86.41,Electronics,US,38,107,23,Mobile,0,1,102.71,92.6,No,0
T7020,80.45,Restaurant,IN,33,124,23,Web,1,3,59.75,25.6,No,0
T7021,19.64,Travel,US,38,68,9,Web,0,5,51.19,40.0,No,0
T7022,259.97,Restaurant,BR,18,262,10,Web,0,1,208.59,6.5,Yes,0
T7023,124.9,Other,US,19,133,11,Mobile,0,3,103.98,4.9,No,0
T7024,31.77,Restaurant,RU,42,2001,21,Web,0,2,12.99,12.0,No,0
T7025,39.23,Restaurant,US,56,346,2,Web,0,2,59.36,57.9,No,0
T7026,11.74,Travel,NG,42,334,5,Mobile,0,2,15.95,11.9,Yes,0
T7027,38.35,Grocery,US,29,99,7,Web,0,4,11.72,104.9,No,0
T7028,60.35,Other,IN,20,210,22,Mobile,0,2,53.57,114.5,No,0
T7029,31.26,Electronics,US,47,52,12,Web,0,2,25.71,15.4,No,0
T7030,12.06,Grocery,US,31,575,23,Mobile,4,2,5.0,5.6,No,0
T7031,67.34,Restaurant,UK,45,160,18,Web,0,0,69.58,26.5,No,0
T7032,28.14,Grocery,CN,42,557,7,Mobile,0,2,12.06,78.9,No,0
T7033,16.9,Travel,US,43,185,20,Mobile,0,2,8.27,5.7,No,0
T7034,54.18,Travel,CN,38,1795,22,Web,0,3,50.98,5.2,No,0
T7035,12.12,Electronics,UK,42,75,12,Mobile,0,2,5.0,14.0,No,0
T7036,40.86,Restaurant,BR,36,1,3,Mobile,0,3,13.15,59.0,No,1
T7037,124.97,Grocery,US,30,361,2,ATM,0,2,133.31,23.4,No,0
T7038,89.39,Electronics,US,26,1222,21,Mobile,0,0,92.48,66.7,No,0
T7039,59.88,Travel,NG,18,416,19,Web,0,3,71.55,25.9,Yes,0
T7040,39.08,Restaurant,US,35,35,2,Mobile,1,1,44.04,4.1,Yes,1
T7041,5.0,Restaurant,US,56,311,21,Mobile,0,1,5.0,327.2,No,0
T7042,26.97,Electronics,US,46,960,11,Mobile,0,2,27.16,57.1,No,0
T7043,36.61,Restaurant,US,40,2,4,Web,0,2,29.84,49.9,No,0
T7044,79.3,Grocery,UK,29,73,5,Mobile,0,3,84.67,34.0,No,0
T7045,15.43,Other,IN,49,674,17,Mobile,1,0,14.14,4.3,No,0
T7046,62.48,Electronics,UK,36,897,19,Mobile,2,2,56.73,210.6,No,0
T7047,69.15,Restaurant,US,56,491,13,Mobile,0,2,27.72,31.3,No,0
T7048,39.31,Grocery,US,26,1909,4,ATM,0,2,33.67,2.1,No,0
T7049,89.34,Grocery,US,29,37,10,Web,0,3,54.59,21.0,No,0
T7050,10.73,Travel,US,27,315,8,ATM,0,3,5.0,1.7,Yes,0
T7051,14.83,Other,NG,20,462,16,Mobile,0,1,24.43,35.3,Yes,0
T7052,40.73,Travel,RU,26,485,11,Mobile,0,3,34.05,70.1,No,0
T7053,17.67,Other,US,39,630,0,Mobile,0,2,27.86,157.6,No,0
T7054,33.21,Travel,NG,29,998,0,Web,0,2,30.23,92.7,No,0
T7055,115.04,Travel,US,18,179,3,Mobile,0,1,70.96,15.8,No,0
T7056,5.0,Grocery,RU,50,17,21,Web,0,0,5.0,21.3,Yes,0
T7057,383.55,Restaurant,US,18,180,17,Mobile,0,2,495.07,36.7,No,0
T7058,70.0,Grocery,IN,45,445,16,Web,0,2,55.46,57.8,No,0
T7059,39.97,Other,US,38,96,11,Web,0,0,23.92,66.7,No,0
T7060,25.26,Other,US,63,664,19,Mobile,0,3,16.36,94.7,No,0
T7061,55.68,Other,US,49,99,23,Mobile,0,0,38.77,12.7,No,0
T7062,24.48,Travel,US,31,4,21,Web,1,2,26.29,5.9,No,1
T7063,42.48,Restaurant,US,29,283,11,Web,0,1,83.85,9.8,No,0
T7064,38.08,Restaurant,US,56,518,4,Mobile,0,3,60.4,143.6,No,0
T7065,23.44,Grocery,US,20,172,0,Mobile,0,10,21.03,7.1,No,0
T7066,46.91,Restaurant,IN,40,552,18,Mobile,0,6,55.54,19.2,No,0
T7067,20.55,Grocery,US,36,230,6,Mobile,0,0,5.0,10.9,No,0
T7068,53.14,Travel,UK,33,75,14,Mobile,0,2,64.96,5.9,Yes,0
T7069,70.84,Grocery,US,42,37,13,Mobile,0,1,59.44,37.4,No,0
T7070,257.85,Grocery,CN,40,495,2,Mobile,0,0,291.46,23.9,Yes,0
T7071,42.48,Electronics,CN,43,194,4,Mobile,0,2,45.76,64.8,No,0
T7072,362.46,Electronics,US,39,975,5,Mobile,1,1,216.28,24.9,Yes,0
T7073,64.4,Restaurant,UK,43,310,10,Web,0,1,59.01,40.6,No,0
T7074,45.97,Grocery,US,39,171,18,Web,0,1,55.82,85.9,No,0
T7075,15.44,Travel,CN,30,171,21,Web,0,2,26.44,37.5,No,0
T7076,29.54,Grocery,US,38,56,1,ATM,0,2,20.98,28.8,No,0
T7077,107.2,Travel,US,29,360,11,Mobile,0,2,124.85,7.1,Yes,0
T7078,11.95,Restaurant,US,28,349,22,Mobile,0,1,10.69,41.0,Yes,0
T7079,17.45,Travel,US,33,643,13,Web,0,3,11.69,5.2,Yes,0
T7080,35.79,Restaurant,US,36,89,8,Web,0,1,34.49,5.5,No,0
T7081,34.02,Electronics,IN,38,137,19,Mobile,0,1,28.19,30.0,No,0
T7082,112.46,Restaurant,US,48,40,15,Web,0,1,157.48,36.6,No,0
T7083,123.87,Electronics,US,32,140,16,Mobile,0,1,90.66,68.6,No,0
T7084,11.35,Travel,US,40,223,16,ATM,0,3,10.59,30.5,No,0
T7085,82.49,Restaurant,US,39,1330,1,Web,0,2,55.52,48.6,Yes,0
T7086,22.4,Grocery,US,30,423,9,Mobile,0,1,22.83,126.2,Yes,0
T7087,49.62,Restaurant,BR,38,610,10,Mobile,0,2,15.54,140.7,No,0
T7088,33.43,Restaurant,US,50,157,2,Mobile,0,2,25.93,15.3,Yes,0
T7089,81.41,Electronics,UK,40,62,1,Mobile,0,2,75.05,30.5,No,0
T7090,5.0,Grocery,US,40,118,3,Mobile,0,1,5.0,37.9,No,0
T7091,25.95,Grocery,US,29,118,7,ATM,4,3,21.29,29.6,No,0
T7092,164.32,Other,UK,61,349,18,Web,5,3,223.98,165.4,No,0
T7093,33.75,Restaurant,US,30,167,19,Web,2,4,5.0,17.1,No,0
T7094,5.0,Grocery,US,18,779,17,Web,0,2,8.58,36.6,No,0
T7095,18.15,Electronics,UK,48,1787,0,Mobile,0,0,27.12,6.7,No,0
T7096,103.91,Travel,US,36,168,23,Web,0,1,136.84,49.7,Yes,0
T7097,12.19,Restaurant,US,34,488,22,Web,0,2,5.0,19.9,No,0
T7098,21.6,Grocery,UK,31,428,1,Web,0,2,14.62,81.9,Yes,0
T7099,66.35,Grocery,IN,60,86,7,Mobile,0,0,66.6,7.0,No,0
T7100,49.42,Other,US,42,1000,9,Web,0,1,42.03,105.9,No,0
T7101,9.7,Grocery,US,44,88,18,Web,0,2,12.89,28.1,Yes,0
T7102,6.33,Grocery,US,39,534,6,Mobile,0,4,23.77,26.2,Yes,0
T7103,18.57,Other,US,41,170,16,Mobile,0,3,30.71,72.1,Yes,0
T7104,46.47,Restaurant,UK,54,182,2,ATM,0,3,58.47,18.0,Yes,0
T7105,48.87,Grocery,NG,34,243,14,Mobile,0,2,44.07,97.4,Yes,0
T7106,128.61,Grocery,NG,20,799,3,Mobile,0,3,149.5,16.2,No,0
T7107,5.41,Grocery,US,48,60,16,Mobile,0,1,5.18,65.8,Yes,0
T7108,59.07,Grocery,US,43,22,10,Web,0,7,101.16,2.9,Yes,0
T7109,21.78,Other,UK,39,205,5,Web,0,0,27.48,60.4,No,0
T7110,31.27,Electronics,US,43,22,16,Web,1,1,5.0,15.2,No,1
T7111,66.08,Restaurant,RU,33,465,9,Mobile,1,0,63.68,64.9,Yes,1
T7112,153.16,Other,RU,38,571,0,ATM,0,4,231.97,87.7,No,0
T7113,35.41,Electronics,CN,36,771,17,Mobile,1,0,46.31,9.3,No,0
T7114,40.75,Grocery,US,30,544,13,ATM,0,1,30.97,9.1,No,0
T7115,66.38,Travel,US,52,992,18,ATM,3,1,46.94,68.3,No,0
T7116,46.34,Other,BR,21,551,17,Mobile,0,1,70.54,9.3,No,0
T7117,76.17,Restaurant,IN,66,1100,23,Mobile,0,2,134.92,1.0,Yes,0
T7118,309.64,Grocery,NG,48,85,21,Mobile,0,0,278.96,3.2,Yes,0
T7119,731.68,Restaurant,US,18,277,0,Mobile,0,0,459.66,1.3,No,0
T7120,35.21,Travel,UK,35,2041,21,Web,0,2,13.02,119.0,No,0
T7121,243.87,Other,UK,35,457,0,Mobile,0,3,276.48,100.2,Yes,0
T7122,24.78,Grocery,US,42,843,8,Mobile,0,1,22.55,40.5,No,0
T7123,17.41,Travel,US,26,12,13,Web,0,3,32.16,35.9,No,0
T7124,5.0,Other,UK,38,821,2,Mobile,0,3,15.85,14.0,No,0
T7125,44.53,Electronics,US,36,478,11,Web,0,1,45.46,34.6,No,0
T7126,29.18,Travel,US,29,74,16,Web,0,1,25.11,133.9,No,0
T7127,39.32,Grocery,UK,27,10,16,Mobile,0,2,33.73,42.2,Yes,0
T7128,41.38,Grocery,US,49,120,1,Web,0,1,55.16,2.9,No,0
T7129,41.15,Electronics,NG,18,989,5,Web,0,3,39.2,1.9,Yes,0
T7130,45.0,Other,US,43,441,0,Web,0,1,24.4,102.5,No,0
T7131,5.0,Grocery,US,47,1007,22,Mobile,0,2,15.61,12.2,No,0
T7132,11.62,Electronics,Other,35,236,11,Mobile,0,1,5.0,0.2,No,0
T7133,43.48,Restaurant,CN,38,1103,3,Web,1,3,36.88,68.1,Yes,1
T7134,8.14,Grocery,US,51,248,22,Mobile,0,2,8.71,85.5,No,0
T7135,64.28,Travel,RU,29,91,15,Web,0,0,65.41,16.9,No,0
T7136,22.75,Restaurant,US,30,65,19,Mobile,0,2,5.0,89.1,No,0
T7137,27.05,Other,US,32,2034,10,Mobile,0,1,44.66,81.6,No,0
T7138,47.87,Restaurant,US,51,162,19,Mobile,0,1,35.83,33.4,No,0
T7139,85.66,Restaurant,US,53,69,19,Mobile,0,2,143.35,139.5,No,0
